b'id',b'created_at',b'retweet_count',b'text',Sentiment,ProbPos,ProbNeg,StockDate
717825732009992193,2016-04-06 21:26:05,5,"b""Looking for volatility?  Here's our quarterly list of the most volatile stocks on earnings: https://t.co/qM202knFUq $NFLX $TWTR $P $YELP $$""",pos,0.8283,0.1717,2016-04-07
717727397559316480,2016-04-06 14:55:20,2,b'Bespoke is holding its Q2 2016 outlook webinar tomorrow for clients.  Become a member now to join the call: https://t.co/FYM8q5qMRS',pos,0.9138,0.0862,2016-04-07
717721389428510721,2016-04-06 14:31:28,19,b'Biggest draw in crude inventories for this week of the year since at least 1997.',neg,0.1279,0.8721,2016-04-07
717721067318603777,2016-04-06 14:30:11,7,b'US crude oil inventories -4.937mm bbls vs +2.965mm expected and +2.299mm prev.\n\nFollows the draw reported in API last night.',neg,0.3459,0.6541,2016-04-07
717716036473192448,2016-04-06 14:10:12,4,b'Crude oil and equities try to go their separate ways...again. https://t.co/L47Apb2dqY',pos,0.7946,0.2054,2016-04-07
717460222973968384,2016-04-05 21:13:41,2,b'See what moved markets today with our daily asset class performance matrix: https://t.co/3flSnVrl86  $SPY $TLT $GLD $XLF $XLV $XLU $$',pos,0.9981,0.0019,2016-04-06
717457934360440832,2016-04-05 21:04:35,4,b'The 10-year Treasury yield was down another 4 bps today to 1.72%.  $IEF $TLT $SPY $$',neg,0.0868,0.9132,2016-04-06
717455322936438786,2016-04-05 20:54:13,9,"b""S&amp;P 500 remains extended even after today's pullback: https://t.co/YJTzOCYOuM  $SPY $$""",pos,0.569,0.431,2016-04-06
717454502350217217,2016-04-05 20:50:57,1,"b""Read Bespoke's Q2 2016 market outlook with a monthly membership option now: https://t.co/LUWK5pSU4s""",neg,0.482,0.518,2016-04-06
717432932575670273,2016-04-05 19:25:15,2,"b""And we have a winner...sort of. It's Trump's odds of winning the nomination according to Iowa Electronic Markets.\n https://t.co/uUH4oe2NLM""",pos,0.9657,0.0343,2016-04-06
717427162530377729,2016-04-05 19:02:19,1,"b'Some good guesses, but no correct answers yet. https://t.co/265zkkNxU2'",neg,0.3474,0.6526,2016-04-06
717412085441933313,2016-04-05 18:02:24,1,"b""Let's play, Guess the Chart. Who wants to take a stab at this one? https://t.co/1fGIqLiix9""",neg,0.0274,0.9726,2016-04-06
717397304525729793,2016-04-05 17:03:40,3,"b""Here's a look at our Dow 30 trading range screen.  Just 1 stock is below its 50-DMA, while most remain overbought: https://t.co/FofZobxK1z""",neg,0.3686,0.6314,2016-04-06
717390222724579328,2016-04-05 16:35:32,1,b'Want insight into Q2 and beyond?  See our just-published quarterly outlook piece: https://t.co/FYM8q5qMRS',pos,0.5459,0.4541,2016-04-06
717358641351929858,2016-04-05 14:30:02,3,b'JOLTS Back In Business As February Sees Higher Quits\nhttps://t.co/zM47pGczyc',pos,0.7517,0.2483,2016-04-06
717347330660384768,2016-04-05 13:45:05,2,b'Markit Final US Services PMI 51.3 vs 51.2 expected and 51.0 previous.',neg,0.1541,0.8459,2016-04-06
717105122048937985,2016-04-04 21:42:38,1,"b""Here's how you can gain access to our just-published Q2 2016 Bespoke Report outlook piece: https://t.co/FYM8q5qMRS""",neg,0.0487,0.9513,2016-04-05
717105009125621760,2016-04-04 21:42:11,5,"b""Here's Bespoke's Asset Class Performance Matrix for 4/4/16: https://t.co/Xt3U0QDqOs  $SPY $$ https://t.co/joMfDTHq3G""",neg,0.459,0.541,2016-04-05
717097096097243136,2016-04-04 21:10:45,21,b'Check out the recent divergence in the S&amp;P 500 and oil: https://t.co/yiwjLTkbGx $SPY $USO $OIL $$ https://t.co/nYGg3mc7Cd',neg,0.384,0.616,2016-04-05
717005931356229632,2016-04-04 15:08:30,2,"b'S&amp;P 500 Industrials 3.3% below 2/20/15 closing highs on a price basis.\nOn a total return basis, were within 6 bps on 3/21/16, 89 bps off now'",neg,0.0061,0.9939,2016-04-05
717005159084244993,2016-04-04 15:05:25,1,b'Newest Think B.I.G. post: Housing market beset by tight inventory conditions: https://t.co/RKHNhcQsGT  $SPY $XHB $ITB $$',pos,0.9425,0.0575,2016-04-05
716996924256174081,2016-04-04 14:32:42,2,b'Quite the ride for $AMLP holders: +60% from launch to peak. Then down 55%. Now up ~17% from low. ~2% TR overall. https://t.co/nhIpYzAfey',neg,0.0207,0.9793,2016-04-05
716992178820616192,2016-04-04 14:13:51,1,"b""Check out this analysis showing how 2015's biggest losers have been this year's biggest winners: https://t.co/2gW4kX7xGq $SPY $$""",neg,0.4979,0.5021,2016-04-05
716990383360618496,2016-04-04 14:06:43,2,"b'Start your week with a free trial of Bespoke. 14 days, see it all, no credit card necessary. 1 click start below:\nhttps://t.co/U2dgcIulqO'",neg,0.0004,0.9996,2016-04-05
716979481433530369,2016-04-04 13:23:23,2,"b""Here's our weekly linkfest of our favorite articles if you missed it yesterday: https://t.co/LU8IShEJ6J""",pos,0.9509,0.0491,2016-04-05
716972942287101953,2016-04-04 12:57:24,2,"b""Start your day with a look at what's moving and why using our popular Bespoke Morning Lineup: https://t.co/1bPXtMHTcd  $SPY $GLD $USO $$""",pos,0.7092,0.2908,2016-04-05
716603916192854016,2016-04-03 12:31:02,1,"b'Brunch Reads for April 3, 2016.\nFeaturing @MikeIsaac, @julieverhage, @LJKawa, @nirkaissar, @matt_levine, and more.\nhttps://t.co/LU8IShn7I9'",neg,0.3109,0.6891,2016-04-04
716412235065720832,2016-04-02 23:49:21,2,b'The New York CBS station is currently showing paid programming. Who said traditional TV is dead?',neg,0.3579,0.6421,2016-04-03
716263292235358210,2016-04-02 13:57:31,7,b'10 months and counting since the last bull market high.  How this streak compares to prior bull markets: https://t.co/Sd1pa0ykv2  $SPY $$',pos,0.9385,0.0615,2016-04-03
716022242824597504,2016-04-01 21:59:40,2,"b""Here's our Q2 2016 Bespoke Report outlook piece: https://t.co/LUWK5pSU4s""",neg,0.3266,0.6734,2016-04-02
715979311514304513,2016-04-01 19:09:04,1,b'Wrapping up our Q2 2016 Bespoke Report outlook piece for clients today.  Sign up for any membership level to read: https://t.co/RVbMr7UYI4',neg,0.401,0.599,2016-04-02
715964679307280384,2016-04-01 18:10:56,11,b'$200 million in interest free money for Tesla. https://t.co/m56yhdgcHU',neg,0.1113,0.8887,2016-04-02
715963559662977025,2016-04-01 18:06:29,4,b'19 of the 29 S&amp;P 500 Utility stocks hit 52-week highs this week. $XLU',neg,0.4169,0.5831,2016-04-02
715950812967473153,2016-04-01 17:15:50,2,"b'Fridays are a great time to start a 14 day free trial. 1 click checkout via Twitter, no credit card necessary.\nhttps://t.co/U2dgcIulqO'",neg,0.429,0.571,2016-04-02
715935859577659392,2016-04-01 16:16:25,19029,"b'RT @elonmusk: Model 3 orders at 180,000 in 24 hours. Selling price w avg option mix prob $42k, so ~$7.5B in a day. Future of electric cars\xe2\x80\xa6'",neg,0.2622,0.7378,2016-04-02
715935838090182656,2016-04-01 16:16:19,20,"b'RT @CNBCnow: (More) Messaging startup Slack says it now has 2.7M daily active users, 800K paid users and 430 employees.'",neg,0.0108,0.9892,2016-04-02
715933395776307201,2016-04-01 16:06:37,5,"b'Our ""plans to purchase a home"" tracker ticked higher in March: https://t.co/aNNyTJBBrT https://t.co/3SqR6JX5Gu'",pos,0.6897,0.3103,2016-04-02
715932756761571328,2016-04-01 16:04:05,4,b'Consumers definitely noticed the rise in gas prices this month. From our March Pulse survey: https://t.co/aNNyTJBBrT https://t.co/51FJqObIge',neg,0.3145,0.6855,2016-04-02
715878913994530816,2016-04-01 12:30:08,8,b'US February Nonfarm Payrolls +215k vs +205k expected and +242k previous.',pos,0.6211,0.3789,2016-04-02
715869023536291840,2016-04-01 11:50:50,15,"b""Here's a list of the best performing S&amp;P 500 stocks in March, led by Chesapheake $CHK up 57% https://t.co/tyRw6lDKGa https://t.co/s3zCqYUg8w""",pos,0.9523,0.0477,2016-04-02
715655593994924034,2016-03-31 21:42:44,2,"b""Here's a look at asset class performance for March and Q1 using our key ETF matrix. Read on for Bespoke's thoughts: https://t.co/tyRw6lDKGa""",pos,0.9933,0.0067,2016-04-01
715648547773882369,2016-03-31 21:14:44,2,"b""Front month wheat outperformed corn by 6.55% today, that's most since July 2013. Driven by more corn/less wheat in USDA prospective planting""",pos,0.8918,0.1082,2016-04-01
715631032247181312,2016-03-31 20:05:08,2,"b""Bespoke's Paul Hickey will be on @CNBCFastMoney at 5:05 PM ET today to discuss our Q2'16 outlook: https://t.co/FYM8q5qMRS  Tune in!""",neg,0.2411,0.7589,2016-04-01
715570985030787074,2016-03-31 16:06:32,1,b'Biotech finishing the month strong with a gain of nearly 3% today.  $IBB  https://t.co/RVbMr7UYI4',neg,0.3059,0.6941,2016-04-01
715567001075261444,2016-03-31 15:50:42,2,"b""If blog seems a little light this week, it's bc the quarterly outlook report is out tomorrow.  Webinar will be 4/7.\nhttps://t.co/SU8ZofWeQw""",neg,0.3834,0.6166,2016-04-01
715566270217854976,2016-03-31 15:47:48,5,b'Big Blue $IBM is having its best month since October 2002 and its 13th best since 1968: https://t.co/FG5ku1xaBk https://t.co/4ntRQtjGlW',pos,0.9561,0.0439,2016-04-01
715546780495163392,2016-03-31 14:30:21,4,b'RT @Bespoke_Weather: NAT GAS EIA DATA HIT: -25 bcf net implied flow for wk ending Mar 25 vs. BWS estimate of -24 bcf and market estimates f\xe2\x80\xa6',pos,0.976,0.024,2016-04-01
715525640049598464,2016-03-31 13:06:21,5,b'Bullish sentiment back below 30%. https://t.co/ImgTNdPJ3g',neg,0.1848,0.8152,2016-04-01
715521495729115136,2016-03-31 12:49:52,1,b'Jobless claims rise for the third straight week. https://t.co/G9i7Q2gKTu https://t.co/ldQlKBfyXk',neg,0.0884,0.9116,2016-04-01
715516960503631872,2016-03-31 12:31:51,2,b'Continuing claims (2.173mm) now at the second-lowest level of the current expansion. Mid-oughts expansion low was 2.357mm.',neg,0.0348,0.9652,2016-04-01
715516515148234753,2016-03-31 12:30:05,1,b'US Initial Jobless Claims 276k vs 265k expected and 265k previous.',pos,0.6211,0.3789,2016-04-01
715286899112427521,2016-03-30 21:17:40,2,"b""See how April performs following 5%+ gains in March in today's asset class performance post on Think B.I.G.: https://t.co/Id9z9ojJHL""",pos,0.9943,0.0057,2016-03-31
715235182677200896,2016-03-30 17:52:10,2,"b""In today's Chart of the Day we feature a stock that's finally breaking out after a four-year consolidation phase: https://t.co/vlmtJt34fn""",neg,0.1075,0.8925,2016-03-31
715162149446934528,2016-03-30 13:01:58,9,"b'Not looking that way today, but since 1945 no day has been more consistent to the downside than today (3/30). https://t.co/b83GQLTpl3'",neg,0.0241,0.9759,2016-03-31
715150338781798402,2016-03-30 12:15:02,3,b'ADP Employment change +200k vs +195k expected and +214k previous.',neg,0.2468,0.7532,2016-03-31
714923777080041472,2016-03-29 21:14:45,2,"b""Here's a complete run-down of asset class performance for 3/29/16: https://t.co/YZ2HL0ehXG  $SPY $IWM $GLD $TLT $$""",pos,0.8548,0.1452,2016-03-30
714915387503218694,2016-03-29 20:41:25,10,"b'Smallcaps surged 2.7% today, nearly 200 basis points more than largecaps: https://t.co/RVbMr7UYI4 https://t.co/7xH9ChGgZy'",pos,0.5889,0.4111,2016-03-30
714903854999937024,2016-03-29 19:55:35,2,b'Our quarterly outlook piece is coming end of wk. Also hosting a Q2 2016 outlook webinar on 4/7.  Members only. \nhttps://t.co/SU8ZofWeQw',neg,0.0359,0.9641,2016-03-30
714862568544845824,2016-03-29 17:11:32,3,b'Facebook on pace for its longest winning streak (7 days) since September when it was up for 11 straight days. $FB',neg,0.2884,0.7116,2016-03-30
714832679301201920,2016-03-29 15:12:46,3,b'Consumer Confidence rises as much of the big declines from February were revised away. https://t.co/05P890aPAG',neg,0.1322,0.8678,2016-03-30
714817382955491328,2016-03-29 14:11:59,7,"b'Despite the rally, the number of S&amp;P 1500 stocks with 25%+ of their float sold short has increased since the lows. https://t.co/XjhJs7wB24'",pos,0.9894,0.0106,2016-03-30
714814672113963009,2016-03-29 14:01:13,3,b'March Consumer Confidence comes in at 96.2 vs. 94.0 estimates.',neg,0.3233,0.6767,2016-03-30
714796290350120961,2016-03-29 12:48:10,3,"b""Get a rundown of everything happening in markets each AM with Bespoke's Morning Lineup.  Today's highlights: https://t.co/1bPXtMHTcd""",pos,0.9882,0.0118,2016-03-30
714569559538339844,2016-03-28 21:47:13,3,b'The rally since 2/11 has been driven by intraday gains.  See the stats here: https://t.co/LendpFMe1g',pos,0.954,0.046,2016-03-29
714559898613325825,2016-03-28 21:08:50,3,"b""If you're looking for a bullish data point, you need to see today's Bespoke Chart of the Day!  https://t.co/N4XV2gDOVY""",pos,0.7861,0.2139,2016-03-29
714541139819438080,2016-03-28 19:54:17,19,"b""Here's a look at the rolling correlation between the daily moves in oil and stocks: https://t.co/2Dv98ypdzR  $SPY https://t.co/lsJxJw5ZmN""",neg,0.3704,0.6296,2016-03-29
714514232306483200,2016-03-28 18:07:22,14,b'RT @LizAnnSonders: Lower gasoline price equals more driving: https://t.co/NYYSCzOAdy',pos,0.9765,0.0235,2016-03-29
714514184491442176,2016-03-28 18:07:11,2,b'Netflix $NFLX and Amazon $AMZN both need just 1-2% of upside to clear some strong resistance.  https://t.co/hrBJJOqvei',pos,0.9834,0.0166,2016-03-29
714459680085577729,2016-03-28 14:30:36,2,b'Dallas Fed stronger than expected (-13.6 vs -25.8).',neg,0.4798,0.5202,2016-03-29
714457930716868608,2016-03-28 14:23:39,4,"b'Equity markets across the globe have gone from ""extreme overbought"" to just ""overbought"": https://t.co/9LE3Uc8yVE'",pos,0.8164,0.1836,2016-03-29
714452385540808704,2016-03-28 14:01:37,2,b'February Pending Home Sales come in up 3.5% MoM vs. expectations of +1.2%.  https://t.co/hrBJJOqvei',pos,0.8609,0.1391,2016-03-29
714450623333142528,2016-03-28 13:54:37,1,b'Monday morning is a great time to start a 14-day free Bespoke research trial!\n\nhttps://t.co/U2dgcIulqO',pos,0.8175,0.1825,2016-03-29
714067212135366656,2016-03-27 12:31:04,3,b'A special Easter edition of Brunch Reads: 23 links to peruse between egg hunts or other long weekend leisure.\nhttps://t.co/pWNSVrPGsx',pos,0.5542,0.4458,2016-03-28
713788483282710528,2016-03-26 18:03:30,1,b'We fight this battle every day at Bespoke. Great article @nytimesbusiness  https://t.co/QrTGMHXhlg',pos,0.9872,0.0128,2016-03-27
713201421676646400,2016-03-25 03:10:44,44,b'RT @elerianm: First time I see someone bring such a large computer to @Starbucks !   #mobileoffice @Starbucksnews #WorkFromHome https://t.c\xe2\x80\xa6',neg,0.0165,0.9835,2016-03-25
713120658218213376,2016-03-24 21:49:48,12,"b""Here's Bespoke's asset class performance matrix for 3/24/16: https://t.co/mvW6Kw1Uv0 https://t.co/txJx16E2Ma""",pos,0.9277,0.0723,2016-03-25
713120654220984320,2016-03-24 21:49:47,2,b'Thanks Scrooge! https://t.co/h55YaCiJKq',pos,0.5374,0.4626,2016-03-25
713118488315957248,2016-03-24 21:41:11,7,b'RT @CNBCFastMoney: Should you bet on the sectors leading the rally from the Feb 11th lows? \nvia @bespokeinvest @PaulHickey https://t.co/1Tw\xe2\x80\xa6',pos,0.825,0.175,2016-03-25
713109134711853057,2016-03-24 21:04:01,3,"b'ICYMI and want some weekend reading, take some time to read this Bespoke piece on corporate profits: https://t.co/AHo0XDu7rm  $SPY $$'",neg,0.0434,0.9566,2016-03-25
713082617034326016,2016-03-24 19:18:38,1,b'You can try out our earnings database with a monthly Bespoke Institutional membership to use during earnings season: https://t.co/RVbMr7UYI4',pos,0.7374,0.2626,2016-03-25
713082249927868416,2016-03-24 19:17:11,4,b'Our online earnings database allows you to pull up the info in the example below for every U.S. stock since 2001: https://t.co/4yjVnjkONK',neg,0.0181,0.9819,2016-03-25
713079405048893440,2016-03-24 19:05:53,0,"b""Be sure to check out Bespoke's @PaulHickey on @CNBCFastMoney tonight at 5PM eastern.""",neg,0.1749,0.8251,2016-03-25
713027180729647105,2016-03-24 15:38:21,8,b'On the blog we look at some amazing trends in Bullish and Bearish sentiment:  https://t.co/8zvZ5egaw1 https://t.co/v9Cut1m0lX',pos,0.8978,0.1022,2016-03-25
713010087938363392,2016-03-24 14:30:26,5,b'RT @Bespoke_Weather: NAT GAS EIA DATA HIT: +15 bcf injected into storage wk ending Mar 18 vs. BWS estimate of +16 bcf and market expectatio\xe2\x80\xa6',pos,0.968,0.032,2016-03-25
713001480417120257,2016-03-24 13:56:14,4,"b'Even after increasing in five of the last six weeks, just one third of investors are in the bullish camp.  https://t.co/8zvZ5egaw1'",neg,0.009,0.991,2016-03-25
712994075943813121,2016-03-24 13:26:49,1,"b'After annual revisions, the 4-wk moving average for jobless claims dropped to its lowest level since 1973 last week. https://t.co/v4I55hfUhy'",neg,0.0146,0.9854,2016-03-25
712980554459774976,2016-03-24 12:33:05,4,b'From our Morning Lineup: Can the US open stop the bleeding. Start a free trial today. https://t.co/RdIaYxMZ6a https://t.co/DTDT3cW2Jl',pos,0.8489,0.1511,2016-03-25
712980050329673728,2016-03-24 12:31:05,7,"b'Durable goods orders slightly less weak than expected, -2.8% vs -3.0% expected and +4.7% previous. However, weak internals &amp; lower revisions'",neg,0.0226,0.9774,2016-03-25
712979805227114497,2016-03-24 12:30:06,2,b'US Initial jobless claims 265k vs 269k exp/265k prev.',pos,0.5374,0.4626,2016-03-25
712731450156662784,2016-03-23 20:03:14,5,b'Newmont just had its worst day (-8.84%) since 7/20/15. $NEM https://t.co/o31LQo7unR',neg,0.0707,0.9293,2016-03-24
712713466470076416,2016-03-23 18:51:46,4,"b""Energy sector down for a 3rd day in a row and off 3% from last Friday's 2016 closing high.  Getting close to some key support levels.  $XLE""",neg,0.0056,0.9944,2016-03-24
712701217181401088,2016-03-23 18:03:06,7,b'Could there be any prior years that bear even any resemblance to this chart of 2016 so far? https://t.co/JxoDvE51zH https://t.co/wBhNBtP2QE',neg,0.3395,0.6605,2016-03-24
